order_id,weight,product_type,origin_port,customer_id,service_level
4893,0.47,5,1,362,DTP
4894,16.736,3,10,481,DTD
4895,2.402,0,8,471,DTP
4896,1.8820000000000001,5,5,1149,DTP
4897,0.201,4,7,1739,DTP
4898,1.4000000000000001,3,7,1211,DTP
4899,4.829,4,9,1880,DTP
4900,8.065,5,4,1843,DTP
4901,7.069999999999999,8,5,1578,DTD
4902,5.933,1,7,217,DTD
4903,0.361,9,2,1368,DTP
4904,2.619,6,4,1011,DTD
4905,6.420999999999999,4,6,540,DTD
4906,0.227,9,6,1768,DTD
4907,21.755000000000003,9,5,955,DTD
4908,4.596,6,3,861,DTD
4909,0.753,6,3,1079,DTP
4910,10.512,6,10,1038,DTP
4911,4.027,1,9,1741,DTD
4912,3.625,4,7,713,DTP
4913,4.941999999999999,2,8,589,DTP
4914,4.571,9,5,1627,DTP
4915,7.678999999999999,1,4,24,DTD
4916,4.037,7,9,1418,CRF
4917,0.64,8,0,1185,DTD
4918,6.146999999999999,5,8,774,DTD
4919,5.338,6,10,526,DTD
4920,0.186,4,6,1830,DTD
4921,1.6660000000000001,6,1,1681,DTD
4922,0.40900000000000003,3,2,387,CRF
4923,1.201,3,10,822,DTD
4924,1.488,2,7,1324,DTP
4925,0.384,4,2,8,CRF
4926,8.667,9,1,1292,DTD
4927,3.508,9,4,159,CRF
4928,1.945,0,8,1965,DTP
4929,2.785,3,7,1547,CRF
4930,1.159,9,3,336,DTP
4931,9.176,9,4,53,DTD
4932,0.324,7,10,1729,DTD
4933,4.306,1,3,883,DTD
4934,1.169,2,6,1622,DTP
4935,5.936,8,0,863,DTD
4936,0.594,3,9,976,DTD
4937,1.493,9,2,1268,DTD
4938,2.515,4,0,162,DTD
4939,0.14700000000000002,8,7,490,DTD
4940,3.21,0,8,214,DTD
4941,1.7990000000000002,7,6,1605,DTD
4942,13.389999999999999,0,6,1532,DTP
4943,4.252,7,3,1754,DTD
4944,0.505,8,8,195,DTD
4945,2.184,1,6,48,DTD
4946,3.607,0,9,1761,DTP
4947,3.459,0,4,1191,DTP
4948,12.024,9,2,879,DTP
4949,4.805,6,10,870,DTD
4950,0.395,1,5,1644,DTP
4951,0.895,0,9,1140,DTP
4952,1.0210000000000001,6,1,294,CRF
4953,1.8230000000000002,2,9,1049,DTP
4954,1.1820000000000002,8,9,354,DTD
4955,0.28900000000000003,6,0,179,DTP
4956,2.876,0,0,1819,DTD
4957,19.528000000000002,4,2,62,DTD
4958,0.516,4,7,738,DTD
4959,9.293,1,6,1931,DTD
4960,2.7190000000000003,1,4,1944,DTD
4961,4.925999999999999,0,10,453,CRF
4962,1.606,4,4,315,DTD
4963,4.218,6,9,1788,DTD
4964,1.3070000000000002,2,8,208,DTP
4965,2.112,2,2,895,DTD
4966,0.154,0,9,139,DTD
4967,4.826,3,3,1939,DTD
4968,7.374,9,10,804,DTD
4969,9.955,7,3,1357,DTP
4970,3.8440000000000003,1,4,1537,CRF
4971,2.8480000000000003,9,9,1121,DTD
4972,15.201,5,10,1287,DTD
4973,6.978999999999999,2,8,41,DTD
4974,2.184,7,6,1317,DTD
4975,4.185,2,5,1567,DTD
4976,14.76,5,0,1751,DTP
4977,0.716,2,5,1230,DTD
4978,2.485,7,10,399,DTP
4979,1.1800000000000002,5,9,1911,DTP
4980,1.3110000000000002,4,9,1612,DTD
4981,10.424999999999999,5,5,39,DTP
4982,6.505999999999999,6,2,990,DTD
4983,5.053,9,7,183,DTD
4984,2.769,1,0,471,DTP
4985,4.380999999999999,7,9,1443,DTD
4986,10.493,0,0,1778,DTD
4987,3.077,5,9,748,DTD
4988,19.48,5,9,30,CRF
4989,10.167,2,0,1956,DTD
4990,7.335999999999999,3,1,966,DTD
4991,9.655,7,9,761,DTD
4992,1.9520000000000002,7,6,454,DTD
4993,0.37,7,3,1473,DTD
4994,4.119999999999999,2,10,1058,DTD
4995,0.14400000000000002,3,7,1954,DTD
4996,0.42200000000000004,1,9,1878,DTD
4997,1.758,3,4,1102,DTP
4998,5.359,7,4,949,DTD
4999,1.984,6,9,1946,DTD
5000,14.68,0,8,827,DTD
5001,5.207999999999999,5,6,1962,DTD
5002,18.196,8,3,322,DTP
5003,5.005999999999999,5,9,961,DTP
5004,3.206,8,6,798,DTD
5005,4.409999999999999,6,8,1555,DTD
5006,1.3090000000000002,8,8,1046,CRF
5007,8.058,0,9,1028,DTD
5008,0.699,3,0,29,DTD
5009,4.516,5,10,869,DTD
5010,1.3900000000000001,6,8,921,DTP
5011,8.075,1,0,1995,DTD
5012,18.056,5,6,484,DTD
5013,16.806,4,0,1709,DTP
5014,7.183,8,0,1334,CRF
5015,2.048,8,1,1376,DTD
5016,3.86,0,6,1475,DTD
5017,4.422,4,3,1611,DTP
5018,0.333,3,0,113,DTD
5019,0.40800000000000003,1,6,1315,DTD
5020,0.505,9,6,1680,DTD
5021,3.133,5,2,660,CRF
5022,1.625,9,2,1637,DTP
5023,8.280999999999999,1,6,1042,DTD
5024,1.2630000000000001,5,5,71,CRF
5025,7.851,5,4,229,DTD
5026,3.298,8,4,4,DTP
5027,0.4,7,9,1455,DTD
5028,1.368,5,10,1143,DTD
5029,9.211,0,4,1446,DTD
5030,24.824,8,1,423,DTD
5031,1.4280000000000002,2,9,1523,DTP
5032,4.239999999999999,6,0,1944,DTD
5033,1.917,1,8,1668,DTD
5034,8.610999999999999,5,2,1633,DTD
5035,0.618,8,5,614,DTP
5036,5.601999999999999,6,0,1630,CRF
5037,1.058,9,10,1217,DTD
5038,6.4319999999999995,7,0,193,DTP
5039,4.909,4,9,185,CRF
5040,1.556,5,7,1841,DTD
5041,2.29,6,6,1844,DTD
5042,14.363,0,3,1939,DTD
5043,6.1419999999999995,1,5,36,DTD
5044,5.068,2,9,1521,CRF
5045,2.162,2,3,1725,DTD
5046,2.9530000000000003,2,6,1869,DTD
5047,7.021,0,0,729,DTP
5048,5.018,0,9,855,DTD
5049,15.17,6,5,1459,CRF
5050,11.405999999999999,3,1,1987,DTD
5051,4.508,6,3,1161,DTD
5052,1.2000000000000002,0,3,448,DTD
5053,0.547,2,2,623,DTD
5054,0.8009999999999999,7,0,1758,DTD
5055,1.2040000000000002,7,8,1432,DTP
5056,2.247,5,7,885,DTP
5057,1.3430000000000002,1,1,822,DTD
5058,22.023,2,9,1248,DTD
5059,1.363,9,5,1394,DTP
5060,13.506,3,3,0,DTD
5061,4.697,6,0,938,DTD
5062,4.471,3,2,452,DTP
5063,7.686,7,1,1687,DTD
5064,2.565,1,0,969,DTP
5065,4.912999999999999,8,6,907,DTD
5066,13.308,2,8,786,DTD
5067,14.144,2,7,1128,DTD
5068,1.3960000000000001,4,0,517,DTD
5069,4.2139999999999995,6,3,404,DTD
5070,2.235,2,4,1092,DTD
5071,2.033,9,6,1124,DTD
5072,2.697,7,0,485,DTD
5073,0.858,8,2,1990,DTD
5074,5.249,7,2,1626,DTD
5075,0.247,6,8,1462,DTP
5076,0.886,6,8,559,DTD
5077,2.194,6,3,845,CRF
5078,11.405999999999999,7,10,1870,DTD
5079,2.966,3,0,1689,DTP
5080,4.027,6,8,710,DTP
5081,44.046,9,8,1519,DTD
5082,7.739999999999999,6,0,1309,DTP
5083,3.68,2,0,398,DTD
5084,12.197,1,8,263,DTD
5085,4.1,2,8,177,CRF
5086,7.395,4,9,688,DTP
5087,4.5569999999999995,9,2,640,DTD
5088,3.126,9,9,984,DTD
5089,2.822,6,2,1277,CRF
5090,2.368,2,7,1980,DTD
5091,6.403,6,10,1033,CRF
5092,0.836,3,5,606,DTD
5093,1.8980000000000001,9,1,732,DTD
5094,1.2060000000000002,8,3,1636,DTP
5095,3.365,0,3,22,DTD
5096,0.559,9,10,1852,DTD
5097,17.646,4,5,639,DTD
5098,7.172,3,0,772,DTD
5099,1.09,3,2,1550,DTD
5100,1.423,3,0,1443,DTD
5101,1.992,5,3,1521,DTP
5102,1.6960000000000002,5,3,1942,DTP
5103,3.482,0,1,301,DTD
5104,1.683,7,4,1275,DTP
5105,4.098,3,0,1499,DTD
5106,4.787999999999999,1,10,1371,DTP
5107,1.1600000000000001,7,10,1165,DTD
5108,13.116,0,5,770,DTD
5109,2.669,7,9,504,DTP
5110,13.241,2,2,638,DTD
5111,6.327,5,7,28,DTP
5112,3.744,2,1,1468,DTD
5113,1.5190000000000001,1,8,85,DTD
5114,8.696,9,5,495,DTP
5115,2.18,7,6,1852,DTP
5116,4.114999999999999,1,6,1316,DTP
5117,6.784,4,2,841,DTD
5118,3.368,8,0,137,DTD
5119,7.8759999999999994,6,0,79,DTP
5120,2.438,8,10,346,DTD
5121,2.579,5,0,1060,DTD
5122,0.8009999999999999,9,5,189,DTP
5123,2.601,6,9,767,DTD
5124,4.9319999999999995,0,4,337,DTD
5125,7.199999999999999,0,8,976,CRF
5126,1.153,5,0,874,DTD
5127,12.439,1,10,1116,DTD
5128,1.526,5,5,1539,CRF
5129,1.193,3,4,1687,DTD
5130,12.471,6,9,1701,DTD
5131,0.7959999999999999,2,7,936,DTD
5132,1.389,9,0,893,DTD
5133,2.977,9,9,1759,DTD
5134,16.5,8,5,1185,CRF
5135,4.838,8,10,1477,DTP
5136,8.479,8,0,381,DTD
5137,3.794,5,10,526,DTD
5138,12.868,0,5,429,DTD
5139,2.745,7,10,1074,DTP
5140,8.307,6,10,1962,DTD
5141,1.4180000000000001,9,3,547,DTD
5142,2.728,9,9,1310,DTD
5143,6.255999999999999,1,4,1340,DTP
5144,4.369999999999999,2,4,1351,DTD
5145,7.912,1,6,1075,DTD
5146,4.568,6,10,1422,DTP
5147,13.076,9,5,468,DTD
5148,0.29800000000000004,1,5,885,DTD
5149,2.869,1,6,864,DTD
5150,1.3030000000000002,8,1,1238,DTD
5151,7.212,4,10,1958,DTP
5152,9.596,4,4,337,DTD
5153,2.9730000000000003,4,7,485,DTP
5154,4.091,0,6,1826,DTP
5155,1.0070000000000001,2,10,1611,DTD
5156,3.306,9,1,49,DTD
5157,2.095,7,4,703,DTP
5158,5.625,3,6,944,DTD
5159,1.709,3,6,1618,CRF
5160,14.508,4,10,1339,DTD
5161,0.6649999999999999,8,4,566,DTP
5162,20.415000000000003,6,0,783,CRF
5163,13.092,5,9,1229,DTD
5164,0.274,5,4,39,DTP
5165,5.906,0,7,1570,DTD
5166,2.406,2,4,1568,DTD
5167,0.44499999999999995,4,5,1871,DTP
5168,0.593,9,4,728,DTP
5169,0.688,9,9,147,DTD
5170,11.888,5,5,94,DTD
5171,15.145,1,4,23,DTD
5172,1.4460000000000002,8,4,859,DTD
5173,5.569999999999999,6,10,991,DTP
5174,0.612,2,1,1022,DTP
5175,1.59,6,1,1099,DTP
5176,0.117,5,10,1652,DTD
5177,2.227,3,4,1959,DTP
5178,12.535,2,10,676,DTD
5179,1.334,3,7,1579,DTD
5180,3.124,0,6,1720,DTD
5181,7.9159999999999995,8,3,524,DTD
5182,3.876,7,5,1900,CRF
5183,17.562,3,6,1323,CRF
5184,25.522000000000002,6,3,55,DTD
5185,0.643,0,7,322,DTP
5186,1.947,4,8,964,DTP
5187,3.003,6,9,805,DTP
5188,8.221,3,7,168,CRF
5189,13.24,3,9,364,DTP
5190,4.774,4,3,463,CRF
5191,0.604,9,7,857,DTD
5192,0.62,0,2,29,DTP
5193,1.6260000000000001,6,4,647,DTD
5194,6.231999999999999,9,5,1550,DTD
5195,0.6779999999999999,3,4,539,DTD
5196,9.783999999999999,2,0,636,DTD
5197,0.33799999999999997,3,3,1770,DTD
5198,0.951,0,7,1410,DTD
5199,0.472,0,8,1618,DTD
5200,3.0700000000000003,1,9,430,DTP
5201,2.9490000000000003,9,1,428,DTD
5202,11.36,2,3,1270,DTP
5203,22.898,6,8,90,CRF
5204,0.623,0,0,1625,DTP
5205,1.034,2,10,1764,DTD
5206,1.33,3,0,99,DTD
5207,0.251,4,6,1885,CRF
5208,2.1870000000000003,2,9,1221,DTD
5209,1.107,9,2,263,DTP
5210,19.306,7,9,619,DTP
5211,0.41100000000000003,9,6,44,DTD
5212,2.624,6,0,1766,DTD
5213,4.039,6,7,1341,DTD
5214,1.479,2,5,666,DTD
5215,2.545,9,4,1267,DTD
5216,1.756,1,1,1072,DTD
5217,4.14,1,9,1728,CRF
5218,3.217,7,1,1169,DTD
5219,0.58,7,0,133,DTP
5220,10.997,9,8,1895,DTD
5221,0.186,2,10,368,DTP
5222,3.102,1,7,1312,DTD
5223,1.5670000000000002,4,5,850,DTD
5224,0.94,4,1,1340,DTD
5225,0.51,1,1,1851,DTD
5226,7.314,9,5,25,DTD
5227,1.949,0,5,992,DTD
5228,2.968,5,10,914,DTD
5229,0.356,9,4,417,DTD
5230,2.361,0,10,1955,DTD
5231,12.612,3,3,406,DTD
5232,1.846,0,6,962,DTD
5233,0.582,1,3,1654,DTD
5234,7.742,8,4,1706,DTD
5235,3.674,5,7,1788,DTD
5236,1.27,9,0,1759,DTP
5237,4.353999999999999,0,4,812,DTD
5238,0.91,2,3,1041,DTD
5239,2.353,4,8,1124,CRF
5240,25.173000000000002,7,4,1150,DTD
5241,2.736,9,7,1720,DTP
5242,0.9209999999999999,8,8,1908,DTD
5243,0.14300000000000002,0,5,947,DTP
5244,12.716,4,1,1189,DTD
5245,1.437,9,8,1200,DTP
5246,1.699,2,3,1349,DTD
5247,1.143,4,7,35,DTD
5248,0.654,0,6,1033,DTD
5249,10.587,0,7,856,DTP
5250,0.112,8,3,1144,DTD
5251,29.058,8,2,1623,DTD
5252,3.2070000000000003,0,4,380,DTD
5253,5.3629999999999995,0,5,1238,DTP
5254,8.334999999999999,4,2,1039,DTD
5255,0.308,2,2,73,CRF
5256,5.391,7,8,752,DTP
5257,9.482,3,10,1174,DTD
5258,18.555,4,6,870,CRF
5259,0.503,3,9,60,DTD
5260,6.023,9,5,1568,DTP
5261,2.645,8,3,495,DTD
5262,15.353,1,7,1270,DTD
5263,0.406,1,1,1339,DTP
5264,7.933,8,4,1578,DTP
5265,2.008,5,3,1436,DTP
5266,0.742,4,2,1114,DTD
5267,0.983,1,8,322,DTP
5268,1.7160000000000002,3,8,271,DTD
5269,5.369999999999999,0,4,1563,DTP
5270,0.364,3,2,697,DTD
5271,1.9180000000000001,8,6,580,DTD
5272,1.064,4,2,1037,DTD
5273,10.619,6,1,1857,DTD
5274,0.878,6,8,1807,DTD
5275,3.732,6,3,157,DTD
5276,1.324,6,3,360,DTD
5277,0.261,8,1,198,DTD
5278,4.335,1,4,669,DTP
5279,12.796,5,8,612,DTP
5280,8.148,6,8,411,DTP
5281,7.1419999999999995,5,8,774,DTD
5282,3.239,8,9,1898,CRF
5283,7.896999999999999,5,6,275,DTD
5284,7.734999999999999,1,7,1400,DTP
5285,6.686,2,5,1131,DTD
5286,0.571,1,2,1494,DTD
5287,0.232,9,8,1124,DTP
5288,2.727,4,10,733,DTD
5289,13.324,5,0,1643,DTD
5290,0.122,3,5,13,DTP
5291,2.427,0,7,1780,DTD
5292,6.4559999999999995,9,4,580,DTP
5293,0.606,9,9,682,DTD
5294,3.611,7,3,624,DTD
5295,7.024,1,0,1337,CRF
5296,2.7230000000000003,8,6,1437,DTD
5297,0.737,7,4,478,DTD
5298,2.967,1,3,258,DTP
5299,6.223,7,2,609,DTD
5300,1.7750000000000001,7,8,1280,DTP
5301,15.218,7,10,675,DTP
5302,18.052000000000003,9,10,1661,DTP
5303,10.052,4,9,1222,DTD
5304,15.754,8,9,40,DTD
5305,13.843,0,10,1852,DTP
5306,11.109,0,0,1203,DTD
5307,0.304,7,1,780,DTD
5308,0.14900000000000002,3,2,1016,DTD
5309,0.757,4,8,977,DTD
5310,2.6350000000000002,5,2,312,DTD
5311,15.453,9,9,1840,DTD
5312,0.856,5,8,264,CRF
5313,10.612,9,4,625,DTD
5314,1.54,1,0,82,DTP
5315,6.387,5,2,351,DTD
5316,3.527,4,1,753,DTD
5317,6.853,1,6,694,DTD
5318,2.71,3,2,1127,DTD
5319,3.714,0,0,1160,DTD
5320,12.718,2,10,1722,DTD
5321,1.8250000000000002,3,8,1260,DTD
5322,2.1950000000000003,7,1,487,DTD
5323,2.093,3,9,132,DTP
5324,12.411,8,5,1772,CRF
5325,2.056,5,10,961,DTD
5326,11.155999999999999,0,10,839,DTP
5327,5.34,2,5,1762,DTD
5328,4.629,2,5,1494,DTD
5329,4.598999999999999,3,2,1461,CRF
5330,9.503,4,8,1987,DTD
5331,1.028,0,10,748,DTD
5332,11.215,0,7,1580,DTD
5333,1.365,6,8,284,DTP
5334,9.526,7,6,1058,DTD
5335,4.542999999999999,6,3,323,DTP
5336,13.218,7,1,531,DTP
5337,2.416,5,10,570,DTD
5338,1.3430000000000002,0,9,1440,DTD
5339,1.6260000000000001,2,6,2000,DTD
5340,7.484999999999999,9,5,863,DTD
5341,4.122999999999999,5,10,329,DTP
5342,5.455,9,1,70,DTD
5343,22.894000000000002,6,5,949,CRF
5344,1.353,4,2,959,DTD
5345,1.4020000000000001,7,10,570,DTD
5346,4.255999999999999,0,4,1945,DTP
5347,3.096,0,9,46,DTD
5348,0.17099999999999999,7,0,1797,DTD
5349,11.176,8,9,930,DTD
5350,8.667,4,3,1918,DTD
5351,1.4400000000000002,0,3,1806,DTD
5352,6.116,2,6,1949,DTD
5353,5.502,6,6,1515,DTD
5354,3.501,8,0,661,CRF
5355,4.2749999999999995,0,6,1063,DTD
5356,2.416,9,5,515,DTD
5357,25.708000000000002,4,4,1155,DTP
5358,0.34199999999999997,2,7,1394,DTP
5359,1.5770000000000002,8,6,129,DTP
5360,1.4720000000000002,1,10,1638,DTP
5361,3.249,2,0,1857,CRF
5362,4.664,4,9,826,DTD
5363,4.542999999999999,5,10,1239,DTD
5364,4.006,0,9,842,DTP
5365,2.842,4,4,20,DTD
5366,4.537,6,7,387,DTD
5367,5.877999999999999,5,1,954,DTP
5368,0.28600000000000003,6,10,893,DTP
5369,0.575,1,6,244,DTD
5370,3.8040000000000003,4,10,670,DTD
5371,4.263,9,4,1187,DTP
5372,11.884,4,0,1517,DTD
5373,1.185,4,6,412,DTP
5374,7.045999999999999,2,10,624,DTD
5375,1.7810000000000001,1,1,161,DTD
5376,8.339,0,1,938,DTD
5377,3.64,9,5,1857,DTD
5378,1.374,6,7,118,DTD
5379,5.891,5,2,1694,DTD
5380,17.967000000000002,4,6,114,DTD
5381,6.407,9,6,1721,CRF
5382,14.017999999999999,5,10,959,DTD
5383,6.1659999999999995,3,7,40,DTD
5384,3.345,8,7,616,DTP
5385,6.428,2,3,99,DTD
5386,10.208,2,6,203,CRF
5387,14.824,0,9,1110,DTD
5388,3.16,3,9,572,CRF
5389,3.718,9,0,1000,CRF
5390,2.493,9,5,1250,DTD
5391,0.40800000000000003,5,5,467,DTD
5392,10.110999999999999,2,10,475,DTD
5393,0.12000000000000001,1,5,1698,DTD
5394,6.271,3,8,1878,DTD
5395,0.645,7,6,692,DTP
5396,0.979,8,10,527,DTD
5397,20.893,4,7,851,DTP
5398,14.75,3,5,1082,DTD
5399,3.521,9,8,27,DTD
5400,0.525,2,7,1010,DTP
5401,10.365,0,2,984,CRF
5402,0.719,8,2,1956,CRF
5403,2.472,4,4,1378,DTP
5404,8.464,3,8,1457,DTD
5405,3.388,1,3,374,DTD
5406,0.33,3,0,1502,CRF
5407,13.79,2,9,978,DTP
5408,1.738,1,6,1928,DTD
5409,0.615,1,1,1530,CRF
5410,11.161999999999999,9,5,1714,DTD
5411,1.624,1,2,750,DTD
5412,0.9339999999999999,3,7,1710,DTD
5413,5.880999999999999,4,3,645,DTP
5414,1.679,3,3,887,DTD
5415,4.8,2,3,317,DTD
5416,2.1710000000000003,9,6,1422,DTD
5417,0.162,2,4,1983,DTD
5418,0.315,5,3,1942,CRF
5419,0.17099999999999999,6,5,1370,DTD
5420,2.361,3,1,757,DTD
5421,3.597,4,1,589,DTD
5422,5.537999999999999,2,9,852,DTD
5423,1.5790000000000002,3,2,949,DTP
5424,0.852,3,9,477,DTP
5425,8.86,6,5,1009,DTD
5426,10.48,6,1,1220,DTD
5427,2.915,8,2,531,DTP
5428,0.249,1,4,847,DTP
5429,0.329,9,10,1589,CRF
5430,4.819999999999999,0,0,459,DTD
5431,11.561,0,1,829,CRF
5432,11.166,2,6,499,DTP
5433,1.568,9,5,1975,DTD
5434,0.152,1,5,1885,DTP
5435,9.488,3,7,439,DTD
5436,7.228,6,6,693,CRF
5437,1.1400000000000001,8,1,6,DTP
5438,1.739,3,4,1752,DTP
5439,2.75,8,6,17,DTD
5440,0.193,2,5,557,CRF
5441,3.426,3,2,633,DTD
5442,4.044,9,9,1896,DTD
5443,0.953,1,9,1129,DTD
5444,0.33,0,0,171,CRF
5445,1.236,0,10,1559,DTD
5446,10.077,4,7,1037,DTD
5447,1.169,3,8,297,CRF
5448,3.262,1,10,331,CRF
5449,4.54,5,10,490,CRF
5450,0.8029999999999999,5,0,19,DTD
5451,5.505999999999999,3,6,486,DTD
5452,10.301,6,7,1370,DTP
5453,11.506,9,3,779,DTP
5454,15.158,7,8,1578,DTD
5455,2.665,3,6,1095,DTD
5456,13.455,5,4,66,DTP
5457,9.232999999999999,8,7,145,CRF
5458,3.569,2,9,534,DTD
5459,1.867,3,8,837,DTD
5460,4.901,5,5,511,CRF
5461,18.855,7,0,1063,DTP
5462,2.471,0,0,832,DTD
5463,3.4330000000000003,6,8,1331,DTD
5464,5.816999999999999,5,1,590,DTP
5465,1.7510000000000001,5,10,1631,DTD
5466,8.485,7,6,551,DTD
5467,7.513,5,5,1156,DTP
5468,0.20800000000000002,8,1,907,DTP
5469,7.076,0,0,756,DTD
5470,1.195,2,2,281,CRF
5471,11.639,1,4,1786,CRF
5472,1.165,9,5,1416,CRF
5473,0.63,7,8,677,DTD
5474,7.816999999999999,4,9,1202,DTD
5475,0.643,5,9,1843,DTP
5476,38.944,5,9,1346,CRF
5477,0.393,1,7,881,DTD
5478,0.173,8,7,1548,DTD
5479,9.568999999999999,6,7,76,DTD
5480,0.83,0,8,80,DTP
5481,1.2040000000000002,6,4,1308,DTD
5482,1.9140000000000001,2,1,1514,DTD
5483,1.856,8,7,334,DTD
5484,1.0110000000000001,7,1,1688,DTD
5485,37.51,1,2,76,DTD
5486,2.149,1,5,405,DTD
5487,1.068,6,5,2,DTP
5488,4.412,3,9,475,CRF
5489,6.106,3,5,915,DTD
5490,2.2030000000000003,4,6,637,DTP
5491,1.613,9,6,107,DTD
5492,7.026999999999999,0,4,1331,DTD
5493,1.1560000000000001,9,7,911,DTD
5494,4.476999999999999,3,6,1372,DTD
5495,4.446,9,5,1604,CRF
5496,2.846,8,8,835,DTP
5497,5.484,3,2,129,DTP
5498,7.558999999999999,1,3,1034,DTP
5499,4.236,3,4,540,DTP
5500,4.505,8,2,1886,DTP
5501,1.3820000000000001,0,3,1806,DTD
5502,2.363,5,0,1044,DTP
5503,6.169,5,3,595,CRF
5504,1.095,0,9,1663,DTP
5505,8.302,5,8,1995,DTD
5506,13.272,8,5,571,CRF
5507,12.141,4,8,1168,DTP
5508,11.658999999999999,8,6,1404,DTP
5509,8.187999999999999,6,6,362,DTP
5510,3.364,0,8,1139,DTP
5511,5.393999999999999,0,10,123,CRF
5512,5.933999999999999,6,10,1772,DTD
5513,13.628,8,5,174,DTD
5514,2.7,8,6,1996,CRF
5515,0.179,4,6,1312,DTD
5516,11.307,9,2,1618,DTD
5517,0.712,7,10,367,DTP
5518,0.41400000000000003,3,10,1214,DTD
5519,10.121,3,5,15,DTD
5520,3.055,1,4,1490,DTD
5521,8.827,8,6,444,DTD
5522,4.6,7,0,1311,DTP
5523,4.0169999999999995,1,1,940,DTP
5524,2.618,5,8,540,CRF
5525,11.843,2,1,1184,DTD
5526,3.5900000000000003,7,3,426,DTD
5527,1.554,0,5,1340,DTD
5528,0.311,9,2,1483,DTD
5529,6.7059999999999995,2,0,1042,DTD
5530,14.696,6,7,287,DTD
5531,6.1579999999999995,3,5,984,DTP
5532,1.7890000000000001,8,2,919,DTP
5533,8.975999999999999,3,1,1100,DTD
5534,11.278,9,7,1319,DTD
5535,7.396999999999999,6,10,965,DTD
5536,6.867999999999999,3,0,199,DTD
5537,0.6749999999999999,9,1,587,DTD
5538,4.324,3,10,311,DTP
5539,19.643,5,6,132,DTP
5540,10.128,3,9,435,DTD
5541,5.622,8,7,1970,DTD
5542,1.614,5,1,1110,DTP
5543,6.683999999999999,3,5,1468,DTD
5544,4.840999999999999,5,4,791,DTP
5545,0.476,5,4,1465,DTD
5546,2.041,3,3,379,CRF
5547,1.482,7,3,1340,DTD
5548,3.737,9,5,498,DTP
5549,0.116,6,1,170,DTD
5550,5.579,7,8,1745,DTD
5551,4.483,6,6,271,DTD
5552,0.573,8,0,1496,DTD
5553,5.337,0,6,1370,DTP
5554,0.643,3,1,955,CRF
5555,0.402,4,7,308,DTD
5556,3.95,6,6,1352,DTP
5557,2.1830000000000003,7,2,294,DTP
5558,0.252,9,3,1019,DTP
5559,2.674,9,6,1738,DTP
5560,5.226999999999999,6,7,1658,DTP
5561,10.625,3,2,1038,DTD
5562,8.144,7,4,1366,DTD
5563,0.654,6,10,1028,DTP
5564,0.616,9,1,1107,DTD
5565,4.273,1,6,1579,DTP
5566,1.502,5,0,319,DTP
5567,4.569,4,10,478,DTD
5568,2.2150000000000003,2,10,449,DTD
5569,8.767,6,5,393,DTD
5570,10.437,1,3,151,DTD
5571,20.813000000000002,2,2,1174,DTD
5572,6.718999999999999,2,2,849,DTD
5573,2.581,2,5,771,DTD
5574,8.051,1,3,1159,DTD
5575,4.93,7,0,615,DTP
5576,4.055,6,3,157,DTP
5577,1.4280000000000002,8,10,1144,DTD
5578,11.747,8,4,1604,DTD
5579,2.977,5,0,221,CRF
5580,3.7230000000000003,2,4,589,DTP
5581,5.379,3,10,1254,CRF
5582,1.7670000000000001,1,0,1216,DTD
5583,4.260999999999999,5,4,262,DTP
5584,8.767,2,0,1526,DTP
5585,6.393999999999999,5,0,765,CRF
5586,2.858,7,5,171,DTD
5587,7.35,8,3,1998,DTP
5588,2.809,5,6,1072,DTD
5589,2.561,5,8,543,DTD
5590,2.475,5,6,488,CRF
5591,5.867999999999999,4,4,1128,DTD
5592,2.202,6,10,1846,DTD
5593,9.622,0,1,816,DTP
5594,17.602,9,2,158,DTD
5595,2.865,2,0,654,DTD
5596,4.766,8,6,1500,DTD
5597,7.667999999999999,2,8,285,DTD
5598,0.23500000000000001,2,0,74,DTP
5599,0.345,3,1,1311,DTD
5600,8.235,9,10,865,DTD
5601,2.404,7,10,308,DTD
5602,18.040000000000003,2,7,423,DTD
5603,2.335,4,4,536,DTD
5604,4.002,8,7,1062,CRF
5605,9.012,2,2,1315,DTD
5606,4.526,3,9,486,DTD
5607,5.8309999999999995,1,3,627,DTD
5608,13.516,2,0,1689,CRF
5609,7.818,9,0,548,DTD
5610,0.882,4,1,127,DTD
5611,11.915,5,6,1491,DTD
5612,2.084,0,5,1995,DTP
5613,4.244999999999999,6,6,878,DTP
5614,8.783,8,9,771,CRF
5615,5.417999999999999,6,2,1414,DTP
5616,2.943,8,2,183,DTD
5617,0.113,4,7,1353,DTD
5618,4.463,2,7,338,DTD
5619,8.863,8,7,1125,DTD
5620,6.885999999999999,3,9,1791,DTD
5621,4.774,6,8,757,DTD
5622,9.004999999999999,2,6,198,DTD
5623,1.104,4,4,1391,DTD
5624,4.098,7,5,957,DTP
5625,4.526,1,2,1960,DTD
5626,7.920999999999999,8,0,1015,DTD
5627,3.438,5,1,982,DTD
5628,12.73,2,5,1665,DTD
5629,5.558,6,7,758,DTD
5630,4.6209999999999996,1,9,962,DTD
5631,5.239999999999999,9,10,288,DTP
5632,2.665,3,0,1169,DTP
5633,0.979,3,1,928,DTD
5634,6.507,8,4,1220,DTD
5635,0.47,5,6,127,DTD
5636,9.118,5,9,823,DTD
